"Option","Strike","Type","Bid","Ask","Days_expiration"
"SEP2 15",1150,"CALL",711.8,731,18
"SEP2 15",1175,"CALL",687,706.2,18
"SEP2 15",1200,"CALL",662.1,681.3,18
"SEP2 15",1225,"CALL",637.3,656.5,18
"SEP2 15",1250,"CALL",612.6,631.8,18
"SEP2 15",1275,"CALL",587.8,607,18
"SEP2 15",1300,"CALL",563.1,582.3,18
"SEP2 15",1325,"CALL",538.4,557.6,18
"SEP2 15",1350,"CALL",513.8,533,18
"SEP2 15",1375,"CALL",489.2,508.4,18
"SEP2 15",1400,"CALL",464.7,483.9,18
"SEP2 15",1425,"CALL",440.2,459.4,18
"SEP2 15",1450,"CALL",415.9,435.1,18
"SEP2 15",1475,"CALL",391.7,410.9,18
"SEP2 15",1500,"CALL",367.5,386.7,18
"SEP2 15",1510,"CALL",357.9,377.1,18
"SEP2 15",1520,"CALL",348.3,367.5,18
"SEP2 15",1525,"CALL",343.6,362.8,18
"SEP2 15",1530,"CALL",338.8,358,18
"SEP2 15",1540,"CALL",329.3,348.5,18
"SEP2 15",1545,"CALL",324.5,343.7,18
"SEP2 15",1550,"CALL",319.8,339,18
"SEP2 15",1555,"CALL",315,334.2,18
"SEP2 15",1560,"CALL",310.3,329.5,18
"SEP2 15",1565,"CALL",305.6,324.8,18
"SEP2 15",1570,"CALL",300.9,320.1,18
"SEP2 15",1575,"CALL",296.1,315.3,18
"SEP2 15",1580,"CALL",291.5,310.7,18
"SEP2 15",1585,"CALL",286.8,306,18
"SEP2 15",1590,"CALL",282.1,301.3,18
"SEP2 15",1595,"CALL",277.4,296.6,18
"SEP2 15",1600,"CALL",272.8,292,18
"SEP2 15",1605,"CALL",268.2,287.4,18
"SEP2 15",1610,"CALL",263.5,282.7,18
"SEP2 15",1615,"CALL",258.9,278.1,18
"SEP2 15",1620,"CALL",254.3,273.5,18
"SEP2 15",1625,"CALL",249.7,268.9,18
"SEP2 15",1630,"CALL",245.2,264.4,18
"SEP2 15",1635,"CALL",240.6,259.8,18
"SEP2 15",1640,"CALL",236,255.2,18
"SEP2 15",1645,"CALL",231.5,250.7,18
"SEP2 15",1650,"CALL",227,246.2,18
"SEP2 15",1655,"CALL",222.5,241.7,18
"SEP2 15",1660,"CALL",218,237.2,18
"SEP2 15",1665,"CALL",213.6,232.8,18
"SEP2 15",1670,"CALL",209.1,228.3,18
"SEP2 15",1675,"CALL",204.7,223.9,18
"SEP2 15",1680,"CALL",200.3,219.5,18
"SEP2 15",1685,"CALL",197.5,213.5,18
"SEP2 15",1690,"CALL",193.1,209.1,18
"SEP2 15",1695,"CALL",190.4,203.2,18
"SEP2 15",1700,"CALL",186,198.8,18
"SEP2 15",1705,"CALL",181.7,194.5,18
"SEP2 15",1710,"CALL",177.4,190.2,18
"SEP2 15",1715,"CALL",173.2,186,18
"SEP2 15",1720,"CALL",168.9,181.7,18
"SEP2 15",1725,"CALL",164.7,177.5,18
"SEP2 15",1730,"CALL",160.6,173.4,18
"SEP2 15",1735,"CALL",156.4,169.2,18
"SEP2 15",1740,"CALL",152.3,165.1,18
"SEP2 15",1745,"CALL",148.2,161,18
"SEP2 15",1750,"CALL",144.1,156.9,18
"SEP2 15",1755,"CALL",140.1,152.9,18
"SEP2 15",1760,"CALL",136.1,148.9,18
"SEP2 15",1765,"CALL",132.1,144.9,18
"SEP2 15",1770,"CALL",128.2,141,18
"SEP2 15",1775,"CALL",124.3,137.1,18
"SEP2 15",1780,"CALL",120.4,133.2,18
"SEP2 15",1785,"CALL",116.6,129.4,18
"SEP2 15",1790,"CALL",112.7,125.5,18
"SEP2 15",1795,"CALL",109,121.8,18
"SEP2 15",1800,"CALL",105.3,118.1,18
"SEP2 15",1805,"CALL",101.6,114.4,18
"SEP2 15",1810,"CALL",99.3,109.3,18
"SEP2 15",1815,"CALL",95.7,105.7,18
"SEP2 15",1820,"CALL",93.2,101.2,18
"SEP2 15",1825,"CALL",89.6,97.6,18
"SEP2 15",1830,"CALL",86.2,94.2,18
"SEP2 15",1835,"CALL",82.8,90.8,18
"SEP2 15",1840,"CALL",79.4,87.4,18
"SEP2 15",1845,"CALL",76.1,84.1,18
"SEP2 15",1850,"CALL",72.8,80.8,18
"SEP2 15",1855,"CALL",69.6,77.6,18
"SEP2 15",1860,"CALL",66.4,74.4,18
"SEP2 15",1865,"CALL",63.3,71.3,18
"SEP2 15",1870,"CALL",60.3,68.3,18
"SEP2 15",1875,"CALL",57.3,65.3,18
"SEP2 15",1880,"CALL",54.4,62.4,18
"SEP2 15",1885,"CALL",51.5,59.5,18
"SEP2 15",1890,"CALL",50.2,55.2,18
"SEP2 15",1895,"CALL",48,52,18
"SEP2 15",1900,"CALL",45.4,49.4,18
"SEP2 15",1905,"CALL",42.8,46.8,18
"SEP2 15",1910,"CALL",40.3,44.3,18
"SEP2 15",1915,"CALL",38.3,41.5,18
"SEP2 15",1920,"CALL",36,39.2,18
"SEP2 15",1925,"CALL",33.7,36.9,18
"SEP2 15",1930,"CALL",31.6,34.8,18
"SEP2 15",1935,"CALL",29.6,32.6,18
"SEP2 15",1940,"CALL",27.8,30.2,18
"SEP2 15",1945,"CALL",25.9,28.3,18
"SEP2 15",1950,"CALL",24,26.4,18
"SEP2 15",1955,"CALL",22.3,24.7,18
"SEP2 15",1960,"CALL",20.5,22.9,18
"SEP2 15",1965,"CALL",19.3,20.9,18
"SEP2 15",1970,"CALL",18,19.2,18
"SEP2 15",1975,"CALL",16.5,17.7,18
"SEP2 15",1980,"CALL",15.1,16.3,18
"SEP2 15",1985,"CALL",13.8,15,18
"SEP2 15",1990,"CALL",12.6,13.8,18
"SEP2 15",1995,"CALL",11.5,12.7,18
"SEP2 15",2000,"CALL",10.4,11.6,18
"SEP2 15",2005,"CALL",9.6,10.5,18
"SEP2 15",2010,"CALL",8.6,9.5,18
"SEP2 15",2015,"CALL",7.8,8.7,18
"SEP2 15",2020,"CALL",7,7.9,18
"SEP2 15",2025,"CALL",6.2,7.1,18
"SEP2 15",2030,"CALL",5.5,6.4,18
"SEP2 15",2035,"CALL",4.9,5.8,18
"SEP2 15",2040,"CALL",4.4,5.2,18
"SEP2 15",2045,"CALL",3.9,4.7,18
"SEP2 15",2050,"CALL",3.4,4.2,18
"SEP2 15",2055,"CALL",2.95,3.7,18
"SEP2 15",2060,"CALL",2.55,3.3,18
"SEP2 15",2065,"CALL",2.2,3,18
"SEP2 15",2070,"CALL",1.95,2.65,18
"SEP2 15",2075,"CALL",1.7,2.25,18
"SEP2 15",2080,"CALL",1.45,2,18
"SEP2 15",2085,"CALL",1.25,1.8,18
"SEP2 15",2090,"CALL",1.05,1.6,18
"SEP2 15",2095,"CALL",0.85,1.4,18
"SEP2 15",2100,"CALL",0.75,1.2,18
"SEP2 15",2105,"CALL",0.6,1.05,18
"SEP2 15",2110,"CALL",0.5,0.95,18
"SEP2 15",2115,"CALL",0.4,0.85,18
"SEP2 15",2120,"CALL",0.3,0.75,18
"SEP2 15",2125,"CALL",0.25,0.65,18
"SEP2 15",2130,"CALL",0.2,0.6,18
"SEP2 15",2135,"CALL",0.15,0.55,18
"SEP2 15",2140,"CALL",0.1,0.5,18
"SEP2 15",2145,"CALL",0.1,0.4,18
"SEP2 15",2150,"CALL",0.05,0.35,18
"SEP2 15",2155,"CALL",0,0.3,18
"SEP2 15",2160,"CALL",0,0.3,18
"SEP2 15",2165,"CALL",0,0.3,18
"SEP2 15",2170,"CALL",0,0.3,18
"SEP2 15",2175,"CALL",0,0.3,18
"SEP2 15",2180,"CALL",0,0.3,18
"SEP2 15",2185,"CALL",0,0.3,18
"SEP2 15",2190,"CALL",0,0.3,18
"SEP2 15",2195,"CALL",0,0.3,18
"SEP2 15",2200,"CALL",0,0.3,18
"SEP2 15",2205,"CALL",0,0.3,18
"SEP2 15",2210,"CALL",0,0.3,18
"SEP2 15",2215,"CALL",0,0.3,18
"SEP2 15",2220,"CALL",0,0.3,18
"SEP2 15",2225,"CALL",0,0.3,18
"SEP2 15",2230,"CALL",0,0.3,18
"SEP2 15",2235,"CALL",0,0.3,18
"SEP2 15",2240,"CALL",0,0.3,18
"SEP2 15",2245,"CALL",0,0.3,18
"SEP2 15",2250,"CALL",0,0.3,18
"SEP2 15",2255,"CALL",0,0.3,18
"SEP2 15",2260,"CALL",0,0.3,18
"SEP2 15",2265,"CALL",0,0.3,18
"SEP2 15",2270,"CALL",0,0.3,18
"SEP2 15",2275,"CALL",0,0.3,18
"SEP2 15",2280,"CALL",0,0.3,18
"SEP2 15",2290,"CALL",0,0.3,18
"SEP2 15",2300,"CALL",0,0.3,18
"SEP2 15",2325,"CALL",0,0.3,18
"SEP2 15",2350,"CALL",0,0.3,18
"SEP2 15",2400,"CALL",0,0.3,18
"SEP2 15",2450,"CALL",0,0.3,18
"SEP 15",500,"CALL",1359.9,1379.1,24
"SEP 15",600,"CALL",1260,1279.2,24
"SEP 15",700,"CALL",1160.1,1179.3,24
"SEP 15",750,"CALL",1110.2,1129.4,24
"SEP 15",800,"CALL",1060.3,1079.5,24
"SEP 15",825,"CALL",1035.4,1054.6,24
"SEP 15",850,"CALL",1010.4,1029.6,24
"SEP 15",875,"CALL",985.5,1004.7,24
"SEP 15",900,"CALL",960.5,979.7,24
"SEP 15",925,"CALL",935.6,954.8,24
"SEP 15",950,"CALL",910.7,929.9,24
"SEP 15",975,"CALL",885.8,905,24
"SEP 15",1000,"CALL",860.9,880.1,24
"SEP 15",1025,"CALL",836.1,855.3,24
"SEP 15",1050,"CALL",811.2,830.4,24
"SEP 15",1075,"CALL",786.4,805.6,24
"SEP 15",1100,"CALL",761.5,780.7,24
"SEP 15",1125,"CALL",736.8,756,24
"SEP 15",1150,"CALL",712,731.2,24
"SEP 15",1175,"CALL",687.2,706.4,24
"SEP 15",1200,"CALL",662.5,681.7,24
"SEP 15",1210,"CALL",652.6,671.8,24
"SEP 15",1220,"CALL",642.7,661.9,24
"SEP 15",1225,"CALL",637.8,657,24
"SEP 15",1230,"CALL",632.9,652.1,24
"SEP 15",1240,"CALL",623,642.2,24
"SEP 15",1250,"CALL",613.2,632.4,24
"SEP 15",1260,"CALL",603.4,622.6,24
"SEP 15",1270,"CALL",593.5,612.7,24
"SEP 15",1275,"CALL",588.6,607.8,24
"SEP 15",1280,"CALL",583.7,602.9,24
"SEP 15",1290,"CALL",573.9,593.1,24
"SEP 15",1300,"CALL",564.1,583.3,24
"SEP 15",1310,"CALL",554.3,573.5,24
"SEP 15",1320,"CALL",544.5,563.7,24
"SEP 15",1325,"CALL",539.7,558.9,24
"SEP 15",1330,"CALL",534.8,554,24
"SEP 15",1335,"CALL",529.9,549.1,24
"SEP 15",1340,"CALL",525,544.2,24
"SEP 15",1345,"CALL",520.1,539.3,24
"SEP 15",1350,"CALL",515.2,534.4,24
"SEP 15",1355,"CALL",510.3,529.5,24
"SEP 15",1360,"CALL",505.5,524.7,24
"SEP 15",1365,"CALL",500.6,519.8,24
"SEP 15",1370,"CALL",495.7,514.9,24
"SEP 15",1375,"CALL",490.8,510,24
"SEP 15",1380,"CALL",485.9,505.1,24
"SEP 15",1385,"CALL",481,500.2,24
"SEP 15",1390,"CALL",476.2,495.4,24
"SEP 15",1395,"CALL",471.3,490.5,24
"SEP 15",1400,"CALL",466.4,485.6,24
"SEP 15",1405,"CALL",461.6,480.8,24
"SEP 15",1410,"CALL",456.8,476,24
"SEP 15",1415,"CALL",452,471.2,24
"SEP 15",1420,"CALL",447.1,466.3,24
"SEP 15",1425,"CALL",442.3,461.5,24
"SEP 15",1430,"CALL",437.5,456.7,24
"SEP 15",1435,"CALL",432.7,451.9,24
"SEP 15",1440,"CALL",427.9,447.1,24
"SEP 15",1445,"CALL",423.1,442.3,24
"SEP 15",1450,"CALL",418.3,437.5,24
"SEP 15",1455,"CALL",413.5,432.7,24
"SEP 15",1460,"CALL",408.7,427.9,24
"SEP 15",1465,"CALL",403.9,423.1,24
"SEP 15",1470,"CALL",399.1,418.3,24
"SEP 15",1475,"CALL",394.3,413.5,24
"SEP 15",1480,"CALL",389.5,408.7,24
"SEP 15",1485,"CALL",384.8,404,24
"SEP 15",1490,"CALL",380,399.2,24
"SEP 15",1495,"CALL",375.2,394.4,24
"SEP 15",1500,"CALL",370.5,389.7,24
"SEP 15",1505,"CALL",365.8,385,24
"SEP 15",1510,"CALL",361.1,380.3,24
"SEP 15",1515,"CALL",356.4,375.6,24
"SEP 15",1520,"CALL",351.7,370.9,24
"SEP 15",1525,"CALL",347,366.2,24
"SEP 15",1530,"CALL",342.3,361.5,24
"SEP 15",1535,"CALL",337.6,356.8,24
"SEP 15",1540,"CALL",332.9,352.1,24
"SEP 15",1545,"CALL",328.2,347.4,24
"SEP 15",1550,"CALL",323.5,342.7,24
"SEP 15",1555,"CALL",318.9,338.1,24
"SEP 15",1560,"CALL",314.2,333.4,24
"SEP 15",1565,"CALL",309.5,328.7,24
"SEP 15",1570,"CALL",304.9,324.1,24
"SEP 15",1575,"CALL",300.3,319.5,24
"SEP 15",1580,"CALL",295.6,314.8,24
"SEP 15",1585,"CALL",291,310.2,24
"SEP 15",1590,"CALL",286.4,305.6,24
"SEP 15",1595,"CALL",281.8,301,24
"SEP 15",1600,"CALL",277.2,296.4,24
"SEP 15",1605,"CALL",272.6,291.8,24
"SEP 15",1610,"CALL",268.1,287.3,24
"SEP 15",1615,"CALL",263.5,282.7,24
"SEP 15",1620,"CALL",259,278.2,24
"SEP 15",1625,"CALL",254.5,273.7,24
"SEP 15",1630,"CALL",250,269.2,24
"SEP 15",1635,"CALL",245.5,264.7,24
"SEP 15",1640,"CALL",241,260.2,24
"SEP 15",1645,"CALL",236.5,255.7,24
"SEP 15",1650,"CALL",232,251.2,24
"SEP 15",1655,"CALL",227.6,246.8,24
"SEP 15",1660,"CALL",223.2,242.4,24
"SEP 15",1665,"CALL",218.7,237.9,24
"SEP 15",1670,"CALL",214.3,233.5,24
"SEP 15",1675,"CALL",210,229.2,24
"SEP 15",1680,"CALL",205.6,224.8,24
"SEP 15",1685,"CALL",201.3,220.5,24
"SEP 15",1690,"CALL",198.5,214.5,24
"SEP 15",1695,"CALL",194.2,210.2,24
"SEP 15",1700,"CALL",191.5,204.3,24
"SEP 15",1705,"CALL",187.3,200.1,24
"SEP 15",1710,"CALL",183,195.8,24
"SEP 15",1715,"CALL",178.8,191.6,24
"SEP 15",1720,"CALL",174.6,187.4,24
"SEP 15",1725,"CALL",170.5,183.3,24
"SEP 15",1730,"CALL",166.3,179.1,24
"SEP 15",1735,"CALL",162.2,175,24
"SEP 15",1740,"CALL",158.1,170.9,24
"SEP 15",1745,"CALL",154.1,166.9,24
"SEP 15",1750,"CALL",150,162.8,24
"SEP 15",1755,"CALL",146,158.8,24
"SEP 15",1760,"CALL",142,154.8,24
"SEP 15",1765,"CALL",138.1,150.9,24
"SEP 15",1770,"CALL",134.2,147,24
"SEP 15",1775,"CALL",130.3,143.1,24
"SEP 15",1780,"CALL",126.5,139.3,24
"SEP 15",1785,"CALL",122.7,135.5,24
"SEP 15",1790,"CALL",118.9,131.7,24
"SEP 15",1795,"CALL",115.1,127.9,24
"SEP 15",1800,"CALL",111.4,124.2,24
"SEP 15",1805,"CALL",107.8,120.6,24
"SEP 15",1810,"CALL",104.1,116.9,24
"SEP 15",1815,"CALL",100.6,113.4,24
"SEP 15",1820,"CALL",98.4,108.4,24
"SEP 15",1825,"CALL",95.9,103.9,24
"SEP 15",1830,"CALL",92.4,100.4,24
"SEP 15",1835,"CALL",88.9,96.9,24
"SEP 15",1840,"CALL",85.5,93.5,24
"SEP 15",1845,"CALL",82.1,90.1,24
"SEP 15",1850,"CALL",78.7,86.7,24
"SEP 15",1855,"CALL",75.4,83.4,24
"SEP 15",1860,"CALL",72.2,80.2,24
"SEP 15",1865,"CALL",68.9,76.9,24
"SEP 15",1870,"CALL",65.7,73.7,24
"SEP 15",1875,"CALL",62.6,70.6,24
"SEP 15",1880,"CALL",59.5,67.5,24
"SEP 15",1885,"CALL",56.5,64.5,24
"SEP 15",1890,"CALL",53.5,61.5,24
"SEP 15",1895,"CALL",50.6,58.6,24
"SEP 15",1900,"CALL",49.3,54.3,24
"SEP 15",1905,"CALL",47,51,24
"SEP 15",1910,"CALL",44.3,48.3,24
"SEP 15",1915,"CALL",41.7,45.7,24
"SEP 15",1920,"CALL",39.2,43.2,24
"SEP 15",1925,"CALL",37.1,40.3,24
"SEP 15",1930,"CALL",34.7,37.9,24
"SEP 15",1935,"CALL",32.4,35.6,24
"SEP 15",1940,"CALL",30.1,33.3,24
"SEP 15",1945,"CALL",28.4,30.8,24
"SEP 15",1950,"CALL",26.3,28.7,24
"SEP 15",1955,"CALL",24.3,26.7,24
"SEP 15",1960,"CALL",22.4,24.8,24
"SEP 15",1965,"CALL",20.6,23,24
"SEP 15",1970,"CALL",19.3,20.9,24
"SEP 15",1975,"CALL",17.8,19,24
"SEP 15",1980,"CALL",16.3,17.5,24
"SEP 15",1985,"CALL",14.8,16,24
"SEP 15",1990,"CALL",13.4,14.6,24
"SEP 15",1995,"CALL",12.1,13.3,24
"SEP 15",2000,"CALL",10.9,12.1,24
"SEP 15",2005,"CALL",9.9,11.1,24
"SEP 15",2010,"CALL",9,9.9,24
"SEP 15",2015,"CALL",8,8.9,24
"SEP 15",2020,"CALL",7.2,8.1,24
"SEP 15",2025,"CALL",6.4,7.3,24
"SEP 15",2030,"CALL",5.7,6.6,24
"SEP 15",2035,"CALL",5.1,6,24
"SEP 15",2040,"CALL",4.6,5.4,24
"SEP 15",2045,"CALL",4.1,4.9,24
"SEP 15",2050,"CALL",3.6,4.4,24
"SEP 15",2055,"CALL",3.2,4,24
"SEP 15",2060,"CALL",2.85,3.6,24
"SEP 15",2065,"CALL",2.55,3.3,24
"SEP 15",2070,"CALL",2.25,3,24
"SEP 15",2075,"CALL",2.05,2.85,24
"SEP 15",2080,"CALL",1.85,2.55,24
"SEP 15",2085,"CALL",1.75,2.3,24
"SEP 15",2090,"CALL",1.55,2.1,24
"SEP 15",2095,"CALL",1.4,1.95,24
"SEP 15",2100,"CALL",1.25,1.8,24
"SEP 15",2105,"CALL",1.15,1.7,24
"SEP 15",2110,"CALL",1,1.55,24
"SEP 15",2115,"CALL",0.9,1.45,24
"SEP 15",2120,"CALL",0.8,1.35,24
"SEP 15",2125,"CALL",0.75,1.2,24
"SEP 15",2130,"CALL",0.7,1.15,24
"SEP 15",2135,"CALL",0.6,1.05,24
"SEP 15",2140,"CALL",0.55,1,24
"SEP 15",2145,"CALL",0.5,0.95,24
"SEP 15",2150,"CALL",0.45,0.9,24
"SEP 15",2155,"CALL",0.4,0.85,24
"SEP 15",2160,"CALL",0.35,0.8,24
"SEP 15",2165,"CALL",0.3,0.75,24
"SEP 15",2170,"CALL",0.3,0.7,24
"SEP 15",2175,"CALL",0.25,0.65,24
"SEP 15",2180,"CALL",0.25,0.65,24
"SEP 15",2185,"CALL",0.2,0.6,24
"SEP 15",2190,"CALL",0.2,0.6,24
"SEP 15",2195,"CALL",0.15,0.55,24
"SEP 15",2200,"CALL",0.15,0.55,24
"SEP 15",2205,"CALL",0.1,0.5,24
"SEP 15",2210,"CALL",0.1,0.5,24
"SEP 15",2215,"CALL",0.1,0.4,24
"SEP 15",2220,"CALL",0.1,0.4,24
"SEP 15",2225,"CALL",0.05,0.35,24
"SEP 15",2230,"CALL",0.05,0.35,24
"SEP 15",2235,"CALL",0.05,0.35,24
"SEP 15",2240,"CALL",0,0.3,24
"SEP 15",2245,"CALL",0,0.3,24
"SEP 15",2250,"CALL",0,0.3,24
"SEP 15",2255,"CALL",0,0.3,24
"SEP 15",2260,"CALL",0,0.3,24
"SEP 15",2265,"CALL",0,0.3,24
"SEP 15",2270,"CALL",0,0.3,24
"SEP 15",2275,"CALL",0,0.3,24
"SEP 15",2280,"CALL",0,0.3,24
"SEP 15",2290,"CALL",0,0.3,24
"SEP 15",2300,"CALL",0,0.3,24
"SEP 15",2325,"CALL",0,0.3,24
"SEP 15",2350,"CALL",0,0.3,24
"SEP 15",2375,"CALL",0,0.3,24
"SEP 15",2400,"CALL",0,0.3,24
"SEP 15",2450,"CALL",0,0.3,24
"SEP 15",2500,"CALL",0,0.3,24
"SEP 15",2550,"CALL",0,0.3,24
"SEP 15",2600,"CALL",0,0.3,24
"SEP 15",2650,"CALL",0,0.3,24
"SEP 15",2700,"CALL",0,0.3,24
"SEP 15",3000,"CALL",0,0.3,24
"SEP4 15",750,"CALL",1109.8,1129,32
"SEP4 15",800,"CALL",1059.8,1079,32
"SEP4 15",850,"CALL",1009.9,1029.1,32
"SEP4 15",900,"CALL",960.1,979.3,32
"SEP4 15",950,"CALL",910.3,929.5,32
"SEP4 15",1000,"CALL",860.6,879.8,32
"SEP4 15",1050,"CALL",811,830.2,32
"SEP4 15",1100,"CALL",761.5,780.7,32
"SEP4 15",1150,"CALL",712.1,731.3,32
"SEP4 15",1175,"CALL",687.4,706.6,32
"SEP4 15",1200,"CALL",662.8,682,32
"SEP4 15",1225,"CALL",638.3,657.5,32
"SEP4 15",1250,"CALL",613.7,632.9,32
"SEP4 15",1275,"CALL",589.3,608.5,32
"SEP4 15",1300,"CALL",564.9,584.1,32
"SEP4 15",1325,"CALL",540.5,559.7,32
"SEP4 15",1350,"CALL",516.3,535.5,32
"SEP4 15",1375,"CALL",492.1,511.3,32
"SEP4 15",1400,"CALL",468,487.2,32
"SEP4 15",1425,"CALL",444,463.2,32
"SEP4 15",1450,"CALL",420.1,439.3,32
"SEP4 15",1475,"CALL",396.3,415.5,32
"SEP4 15",1500,"CALL",372.7,391.9,32
"SEP4 15",1510,"CALL",363.3,382.5,32
"SEP4 15",1520,"CALL",353.9,373.1,32
"SEP4 15",1525,"CALL",349.2,368.4,32
"SEP4 15",1530,"CALL",344.6,363.8,32
"SEP4 15",1540,"CALL",335.2,354.4,32
"SEP4 15",1545,"CALL",330.6,349.8,32
"SEP4 15",1550,"CALL",325.9,345.1,32
"SEP4 15",1555,"CALL",321.3,340.5,32
"SEP4 15",1560,"CALL",316.7,335.9,32
"SEP4 15",1565,"CALL",312.1,331.3,32
"SEP4 15",1570,"CALL",307.5,326.7,32
"SEP4 15",1575,"CALL",302.9,322.1,32
"SEP4 15",1580,"CALL",298.3,317.5,32
"SEP4 15",1585,"CALL",293.7,312.9,32
"SEP4 15",1590,"CALL",289.1,308.3,32
"SEP4 15",1595,"CALL",284.6,303.8,32
"SEP4 15",1600,"CALL",280,299.2,32
"SEP4 15",1605,"CALL",275.5,294.7,32
"SEP4 15",1610,"CALL",271,290.2,32
"SEP4 15",1615,"CALL",266.4,285.6,32
"SEP4 15",1620,"CALL",261.9,281.1,32
"SEP4 15",1625,"CALL",257.4,276.6,32
"SEP4 15",1630,"CALL",253,272.2,32
"SEP4 15",1635,"CALL",248.5,267.7,32
"SEP4 15",1640,"CALL",244,263.2,32
"SEP4 15",1645,"CALL",239.6,258.8,32
"SEP4 15",1650,"CALL",235.2,254.4,32
"SEP4 15",1655,"CALL",230.8,250,32
"SEP4 15",1660,"CALL",226.4,245.6,32
"SEP4 15",1665,"CALL",222,241.2,32
"SEP4 15",1670,"CALL",217.6,236.8,32
"SEP4 15",1675,"CALL",213.3,232.5,32
"SEP4 15",1680,"CALL",208.9,228.1,32
"SEP4 15",1685,"CALL",204.6,223.8,32
"SEP4 15",1690,"CALL",200.3,219.5,32
"SEP4 15",1695,"CALL",197.6,213.6,32
"SEP4 15",1700,"CALL",193.4,209.4,32
"SEP4 15",1705,"CALL",190.7,203.5,32
"SEP4 15",1710,"CALL",186.5,199.3,32
"SEP4 15",1715,"CALL",182.3,195.1,32
"SEP4 15",1720,"CALL",178.1,190.9,32
"SEP4 15",1725,"CALL",174,186.8,32
"SEP4 15",1730,"CALL",169.8,182.6,32
"SEP4 15",1735,"CALL",165.7,178.5,32
"SEP4 15",1740,"CALL",161.6,174.4,32
"SEP4 15",1745,"CALL",157.5,170.3,32
"SEP4 15",1750,"CALL",153.5,166.3,32
"SEP4 15",1755,"CALL",149.4,162.2,32
"SEP4 15",1760,"CALL",145.4,158.2,32
"SEP4 15",1765,"CALL",141.4,154.2,32
"SEP4 15",1770,"CALL",137.5,150.3,32
"SEP4 15",1775,"CALL",133.5,146.3,32
"SEP4 15",1780,"CALL",129.6,142.4,32
"SEP4 15",1785,"CALL",125.7,138.5,32
"SEP4 15",1790,"CALL",121.9,134.7,32
"SEP4 15",1795,"CALL",118.1,130.9,32
"SEP4 15",1800,"CALL",114.3,127.1,32
"SEP4 15",1805,"CALL",110.5,123.3,32
"SEP4 15",1810,"CALL",106.8,119.6,32
"SEP4 15",1815,"CALL",103.1,115.9,32
"SEP4 15",1820,"CALL",100.9,110.9,32
"SEP4 15",1825,"CALL",97.2,107.2,32
"SEP4 15",1830,"CALL",94.7,102.7,32
"SEP4 15",1835,"CALL",91.1,99.1,32
"SEP4 15",1840,"CALL",87.6,95.6,32
"SEP4 15",1845,"CALL",84.2,92.2,32
"SEP4 15",1850,"CALL",80.8,88.8,32
"SEP4 15",1855,"CALL",77.4,85.4,32
"SEP4 15",1860,"CALL",74.1,82.1,32
"SEP4 15",1865,"CALL",70.8,78.8,32
"SEP4 15",1870,"CALL",67.6,75.6,32
"SEP4 15",1875,"CALL",64.4,72.4,32
"SEP4 15",1880,"CALL",61.4,69.4,32
"SEP4 15",1885,"CALL",58.3,66.3,32
"SEP4 15",1890,"CALL",55.4,63.4,32
"SEP4 15",1895,"CALL",52.6,60.6,32
"SEP4 15",1900,"CALL",51.3,56.3,32
"SEP4 15",1905,"CALL",48.6,53.6,32
"SEP4 15",1910,"CALL",46.5,50.5,32
"SEP4 15",1915,"CALL",44,48,32
"SEP4 15",1920,"CALL",41.5,45.5,32
"SEP4 15",1925,"CALL",39.1,43.1,32
"SEP4 15",1930,"CALL",37.3,40.5,32
"SEP4 15",1935,"CALL",35.1,38.3,32
"SEP4 15",1940,"CALL",33,36.2,32
"SEP4 15",1945,"CALL",30.9,34.1,32
"SEP4 15",1950,"CALL",29.1,32.1,32
"SEP4 15",1955,"CALL",27.5,29.9,32
"SEP4 15",1960,"CALL",25.7,28.1,32
"SEP4 15",1965,"CALL",24,26.4,32
"SEP4 15",1970,"CALL",22.3,24.7,32
"SEP4 15",1975,"CALL",20.8,23.2,32
"SEP4 15",1980,"CALL",19.7,21.3,32
"SEP4 15",1985,"CALL",18.4,19.6,32
"SEP4 15",1990,"CALL",17.1,18.3,32
"SEP4 15",1995,"CALL",15.8,17,32
"SEP4 15",2000,"CALL",14.6,15.8,32
"SEP4 15",2005,"CALL",13.4,14.6,32
"SEP4 15",2010,"CALL",12.3,13.5,32
"SEP4 15",2015,"CALL",11.3,12.5,32
"SEP4 15",2020,"CALL",10.4,11.6,32
"SEP4 15",2025,"CALL",9.5,10.7,32
"SEP4 15",2030,"CALL",8.8,9.7,32
"SEP4 15",2035,"CALL",8,8.9,32
"SEP4 15",2040,"CALL",7.3,8.2,32
"SEP4 15",2045,"CALL",6.6,7.5,32
"SEP4 15",2050,"CALL",6,6.9,32
"SEP4 15",2055,"CALL",5.4,6.3,32
"SEP4 15",2060,"CALL",4.8,5.7,32
"SEP4 15",2065,"CALL",4.4,5.2,32
"SEP4 15",2070,"CALL",4,4.8,32
"SEP4 15",2075,"CALL",3.5,4.3,32
"SEP4 15",2080,"CALL",3.2,4,32
"SEP4 15",2085,"CALL",2.8,3.6,32
"SEP4 15",2090,"CALL",2.45,3.2,32
"SEP4 15",2095,"CALL",2.15,2.95,32
"SEP4 15",2100,"CALL",1.95,2.65,32
"SEP4 15",2105,"CALL",1.7,2.4,32
"SEP4 15",2110,"CALL",1.55,2.1,32
"SEP4 15",2115,"CALL",1.35,1.9,32
